"poundGuesses"	"kgGuesses"
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1100	499.093
1101	499.546
1101	499.546
1101	499.546
1102	500
1102	500
1102	500
1102	500
1102	500
1102	500
1102	500
1102	500
1102	500
1102.3	500.136
1103	500.454
1103	500.454
1103	500.454
1104	500.907
1104	500.907
1104	500.907
1104	500.907
1104	500.907
1105	501.361
1105	501.361
1105	501.361
1105	501.361
1105	501.361
1105	501.361
1105	501.361
1105	501.361
1105	501.361
1106	501.815
1106	501.815
1107	502.269
1107	502.269
1107	502.269
1107	502.269
1107	502.269
1107	502.269
1107	502.269
1108	502.722
1108	502.722
1108	502.722
1108	502.722
1108	502.722
1109	503.176
1109	503.176
1109	503.176
1109	503.176
1109	503.176
1109	503.176
1110	503.63
1110	503.63
1110	503.63
1110	503.63
1110	503.63
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1111	504.083
1112	504.537
1112	504.537
1112	504.537
1112	504.537
1112	504.537
1112	504.537
1112	504.537
1113	504.991
1113	504.991
1113	504.991
1113	504.991
1114	505.445
1114	505.445
1115	505.898
1115	505.898
1115	505.898
1115	505.898
1115	505.898
1115	505.898
1115	505.898
1115	505.898
1115	505.898
1115	505.898
1115	505.898
1116	506.352
1116	506.352
1116	506.352
1117	506.806
1117	506.806
1117	506.806
1117	506.806
1118	507.26
1118	507.26
1118	507.26
1118	507.26
1119	507.713
1119	507.713
1119	507.713
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1120	508.167
1121	508.621
1121	508.621
1121	508.621
1121	508.621
1121	508.621
1121	508.621
1121	508.621
1121	508.621
1122	509.074
1122	509.074
1122	509.074
1122	509.074
1122	509.074
1122	509.074
1122	509.074
1122	509.074
1122	509.074
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1123	509.528
1124	509.982
1124	509.982
1124	509.982
1124	509.982
1124	509.982
1124	509.982
1124	509.982
1124	509.982
1124	509.982
1124	509.982
1124	509.982
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1125	510.436
1126	510.889
1126	510.889
1126	510.889
1126	510.889
1126	510.889
1126	510.889
1126	510.889
1126	510.889
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1127	511.343
1128	511.797
1128	511.797
1128	511.797
1128	511.797
1128	511.797
1128	511.797
1128	511.797
1129	512.25
1129	512.25
1129	512.25
1129	512.25
1130	512.704
1130	512.704
1130	512.704
1130	512.704
1130	512.704
1130	512.704
1130	512.704
1130	512.704
1130	512.704
1131	513.158
1131	513.158
1131	513.158
1131	513.158
1132	513.612
1132	513.612
1132	513.612
1132	513.612
1132	513.612
1132	513.612
1132	513.612
1132	513.612
1132	513.612
1133	514.065
1133	514.065
1133	514.065
1133	514.065
1134	514.519
1134	514.519
1134	514.519
1134	514.519
1134	514.519
1134	514.519
1134	514.519
1134	514.519
1134	514.519
1134	514.519
1134	514.519
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1135	514.973
1136	515.426
1136	515.426
1136	515.426
1136	515.426
1136	515.426
1136	515.426
1136	515.426
1136	515.426
1136	515.426
1137	515.88
1137	515.88
1137	515.88
1137	515.88
1137	515.88
1137	515.88
1137	515.88
1137	515.88
1137	515.88
1137	515.88
1137	515.88
1138	516.334
1138	516.334
1138	516.334
1138	516.334
1139	516.788
1139	516.788
1139	516.788
1139	516.788
1139	516.788
1139	516.788
1140	517.241
1140	517.241
1140	517.241
1140	517.241
1140	517.241
1140	517.241
1140	517.241
1140	517.241
1141	517.695
1141	517.695
1141	517.695
1141	517.695
1142	518.149
1142	518.149
1142	518.149
1142	518.149
1142	518.149
1142	518.149
1142	518.149
1142	518.149
1143	518.603
1143	518.603
1143	518.603
1143	518.603
1143	518.603
1143	518.603
1143	518.603
1144	519.056
1144	519.056
1144	519.056
1144	519.056
1144	519.056
1144	519.056
1144	519.056
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1145	519.51
1146	519.964
1146	519.964
1146	519.964
1146	519.964
1147	520.417
1147	520.417
1147	520.417
1147	520.417
1147	520.417
1147	520.417
1147	520.417
1147	520.417
1147	520.417
1147	520.417
1147	520.417
1148	520.871
1148	520.871
1148	520.871
1148	520.871
1148	520.871
1148	520.871
1149	521.325
1149	521.325
1149	521.325
1149	521.325
1149	521.325
1149	521.325
1149	521.325
1149	521.325
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1150	521.779
1151	522.232
1151	522.232
1151	522.232
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1152	522.686
1153	523.14
1153	523.14
1153	523.14
1153	523.14
1153	523.14
1153	523.14
1153	523.14
1153	523.14
1153	523.14
1153	523.14
1153	523.14
1154	523.593
1154	523.593
1154	523.593
1154	523.593
1154	523.593
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1155	524.047
1156	524.501
1156	524.501
1156	524.501
1156	524.501
1156	524.501
1156	524.501
1156	524.501
1156	524.501
1156	524.501
1156	524.501
1156	524.501
1156	524.501
1157	524.955
1157	524.955
1157	524.955
1157	524.955
1157	524.955
1157	524.955
1157	524.955
1157	524.955
1157	524.955
1157	524.955
1157	524.955
1157	524.955
1157	524.955
1158	525.408
1158	525.408
1158	525.408
1158	525.408
1158	525.408
1158	525.408
1158	525.408
1158	525.408
1159	525.862
1159	525.862
1159	525.862
1159	525.862
1160	526.316
1160	526.316
1160	526.316
1160	526.316
1160	526.316
1160	526.316
1160	526.316
1160	526.316
1160	526.316
1160	526.316
1161	526.77
1161	526.77
1162	527.223
1162	527.223
1162	527.223
1162	527.223
1162	527.223
1162	527.223
1162.01	527.228
1163	527.677
1163	527.677
1163	527.677
1163	527.677
1163	527.677
1163	527.677
1163	527.677
1163	527.677
1163	527.677
1163	527.677
1164	528.131
1164	528.131
1164	528.131
1164	528.131
1164	528.131
1164	528.131
1164	528.131
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1165	528.584
1166	529.038
1166	529.038
1166	529.038
1166	529.038
1167	529.492
1167	529.492
1167	529.492
1167	529.492
1167	529.492
1167	529.492
1167	529.492
1167	529.492
1167	529.492
1167	529.492
1167	529.492
1167	529.492
1167.5	529.719
1168	529.946
1168	529.946
1168	529.946
1168	529.946
1168	529.946
1169	530.399
1170	530.853
1170	530.853
1170	530.853
1170	530.853
1170	530.853
1170	530.853
1170	530.853
1171	531.307
1171	531.307
1171	531.307
1172	531.76
1172	531.76
1172	531.76
1172	531.76
1172	531.76
1172	531.76
1172	531.76
1172	531.76
1172	531.76
1172	531.76
1172	531.76
1173	532.214
1173	532.214
1173	532.214
1173	532.214
1173	532.214
1173	532.214
1173	532.214
1173	532.214
1173	532.214
1174	532.668
1174	532.668
1174	532.668
1174	532.668
1174	532.668
1174	532.668
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1175	533.122
1176	533.575
1176	533.575
1176	533.575
1176	533.575
1176	533.575
