"subject","condition","correct","correctAnswer","experiment","subj.gender","interlocutor","inTraining","phase","promptImage","promptName","selection","targetImage","targetWord1","targetWord2","subj.yob","subject.age","trialNumber"
"s1463","linguistic",TRUE,"fekpek","exp1","Female","female",TRUE,"training","candleholder_large","fek","fekpek","candleholder_dimin","fekpek","fekpak",1982,32,24
"s1463","linguistic",TRUE,"fanpak","exp1","Female","female_side",TRUE,"training","pitcher_large","fan","fanpak","pitcher_dimin","fanpek","fanpak",1982,32,25
"s1463","linguistic",TRUE,"rakpak","exp1","Female","male_side",TRUE,"training","bokchoy_large","rak","rakpak","bokchoy_dimin","rakpek","rakpak",1982,32,26
"s1463","linguistic",TRUE,"ralpak","exp1","Female","male",TRUE,"training","mushroom_large","ral","ralpak","mushroom_dimin","ralpek","ralpak",1982,32,27
"s1463","linguistic",TRUE,"pelpek","exp1","Female","male_side",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1982,32,28
"s1463","linguistic",TRUE,"pelpek","exp1","Female","female",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1982,32,29
"s1463","linguistic",TRUE,"wekpek","exp1","Female","male",TRUE,"training","chair_large","wek","wekpek","chair_dimin","wekpek","wekpak",1982,32,30
"s1463","linguistic",TRUE,"fekpek","exp1","Female","male",TRUE,"training","candleholder_large","fek","fekpek","candleholder_dimin","fekpek","fekpak",1982,32,31
"s1463","linguistic",TRUE,"fekpek","exp1","Female","male_side",TRUE,"training","candleholder_large","fek","fekpek","candleholder_dimin","fekpek","fekpak",1982,32,32
"s1464","linguistic",TRUE,"tekpek","exp1","Male","male",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,1
"s1464","linguistic",FALSE,"wekpek","exp1","Male","female_side",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,2
"s1464","linguistic",FALSE,"tekpek","exp1","Male","male",TRUE,"training","bokchoy_large","tek","tekpak","bokchoy_dimin","tekpek","tekpak",1988,26,3
"s1464","linguistic",TRUE,"tekpek","exp1","Male","male",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,4
"s1464","linguistic",TRUE,"wekpek","exp1","Male","female_side",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,5
"s1464","linguistic",FALSE,"falpak","exp1","Male","male_side",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,6
"s1464","linguistic",FALSE,"wekpek","exp1","Male","female_side",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,7
"s1464","linguistic",TRUE,"tekpek","exp1","Male","male",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,8
"s1464","linguistic",TRUE,"wekpek","exp1","Male","female_side",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,9
"s1464","linguistic",FALSE,"falpak","exp1","Male","male_side",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,10
"s1464","linguistic",TRUE,"wekpek","exp1","Male","female_side",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,11
"s1464","linguistic",TRUE,"falpak","exp1","Male","male_side",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1988,26,12
"s1464","linguistic",TRUE,"wekpek","exp1","Male","male",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,13
"s1464","linguistic",TRUE,"tekpek","exp1","Male","male_side",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,14
"s1464","linguistic",FALSE,"falpak","exp1","Male","female",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,15
"s1464","linguistic",TRUE,"tekpek","exp1","Male","male_side",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,16
"s1464","linguistic",TRUE,"falpak","exp1","Male","female",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1988,26,17
"s1464","linguistic",FALSE,"rakpak","exp1","Male","female_side",TRUE,"training","bear_large_male","rak","rakpek","bear_dimin","rakpek","rakpak",1988,26,18
"s1464","linguistic",FALSE,"falpak","exp1","Male","female",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,19
"s1464","linguistic",FALSE,"tekpek","exp1","Male","male_side",TRUE,"training","bokchoy_large","tek","tekpak","bokchoy_dimin","tekpek","tekpak",1988,26,20
"s1464","linguistic",TRUE,"wekpek","exp1","Male","male",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,21
"s1464","linguistic",TRUE,"tekpek","exp1","Male","male_side",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,22
"s1464","linguistic",FALSE,"falpak","exp1","Male","female",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,23
"s1464","linguistic",TRUE,"tekpek","exp1","Male","male_side",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,24
"s1464","linguistic",FALSE,"falpak","exp1","Male","female",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,25
"s1464","linguistic",TRUE,"tekpek","exp1","Male","male_side",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,26
"s1464","linguistic",TRUE,"falpak","exp1","Male","female",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1988,26,27
"s1464","linguistic",TRUE,"rakpak","exp1","Male","female_side",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1988,26,28
"s1464","linguistic",TRUE,"ranpak","exp1","Male","male",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,29
"s1464","linguistic",TRUE,"rakpak","exp1","Male","male_side",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1988,26,30
"s1464","linguistic",FALSE,"pelpek","exp1","Male","male",TRUE,"training","mushroom_large","pel","pelpak","mushroom_dimin","pelpek","pelpak",1988,26,31
"s1464","linguistic",TRUE,"rakpak","exp1","Male","male_side",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1988,26,32
"s1464","linguistic",TRUE,"pelpek","exp1","Male","male",TRUE,"training","mushroom_large","pel","pelpek","mushroom_dimin","pelpek","pelpak",1988,26,33
"s1464","linguistic",TRUE,"rakpak","exp1","Male","male",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1988,26,34
"s1464","linguistic",FALSE,"wekpek","exp1","Male","female",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,35
"s1464","linguistic",TRUE,"rakpak","exp1","Male","male",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1988,26,36
"s1464","linguistic",FALSE,"wekpek","exp1","Male","female",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,37
"s1464","linguistic",TRUE,"rakpak","exp1","Male","male",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1988,26,38
"s1464","linguistic",FALSE,"wekpek","exp1","Male","female",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,39
"s1464","linguistic",TRUE,"rakpak","exp1","Male","male",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1988,26,40
"s1464","linguistic",TRUE,"wekpek","exp1","Male","female",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,41
"s1464","linguistic",FALSE,"wekpek","exp1","Male","male_side",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,42
"s1464","linguistic",FALSE,"wekpek","exp1","Male","female",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,43
"s1464","linguistic",TRUE,"rakpak","exp1","Male","male",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1988,26,44
"s1464","linguistic",TRUE,"wekpek","exp1","Male","female",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,45
"s1464","linguistic",FALSE,"wekpek","exp1","Male","male_side",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,46
"s1464","linguistic",TRUE,"wekpek","exp1","Male","female",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,47
"s1464","linguistic",FALSE,"wekpek","exp1","Male","male_side",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,48
"s1464","linguistic",TRUE,"wekpek","exp1","Male","female",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,49
"s1464","linguistic",TRUE,"wekpek","exp1","Male","male_side",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,50
"s1464","linguistic",FALSE,"pelpek","exp1","Male","female",TRUE,"training","mushroom_large","pel","pelpak","mushroom_dimin","pelpek","pelpak",1988,26,51
"s1464","linguistic",TRUE,"wekpek","exp1","Male","male_side",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,52
"s1464","linguistic",FALSE,"pelpek","exp1","Male","female",TRUE,"training","mushroom_large","pel","pelpak","mushroom_dimin","pelpek","pelpak",1988,26,53
"s1464","linguistic",TRUE,"wekpek","exp1","Male","male_side",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,54
"s1464","linguistic",FALSE,"pelpek","exp1","Male","female",TRUE,"training","mushroom_large","pel","pelpak","mushroom_dimin","pelpek","pelpak",1988,26,55
"s1464","linguistic",FALSE,"wekpek","exp1","Male","male_side",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,56
"s1464","linguistic",TRUE,"wekpek","exp1","Male","female",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,57
"s1464","linguistic",FALSE,"wekpek","exp1","Male","male_side",TRUE,"training","bear_large_male","wek","wekpak","bear_dimin","wekpek","wekpak",1988,26,58
"s1464","linguistic",TRUE,"wekpek","exp1","Male","female",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,59
"s1464","linguistic",TRUE,"wekpek","exp1","Male","male_side",TRUE,"training","bear_large_male","wek","wekpek","bear_dimin","wekpek","wekpak",1988,26,60
"s1464","linguistic",TRUE,"pelpek","exp1","Male","female",TRUE,"training","mushroom_large","pel","pelpek","mushroom_dimin","pelpek","pelpak",1988,26,61
"s1464","linguistic",TRUE,"pelpek","exp1","Male","male_side",TRUE,"training","mushroom_large","pel","pelpek","mushroom_dimin","pelpek","pelpak",1988,26,62
"s1464","linguistic",TRUE,"rakpak","exp1","Male","female",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1988,26,63
"s1464","linguistic",TRUE,"tekpek","exp1","Male","female_side",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,64
"s1464","linguistic",TRUE,"tekpek","exp1","Male","female",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,65
"s1464","linguistic",TRUE,"falpak","exp1","Male","female_side",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1988,26,66
"s1464","linguistic",FALSE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpek","fox_dimin","ranpek","ranpak",1988,26,67
"s1464","linguistic",FALSE,"falpak","exp1","Male","female_side",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,68
"s1464","linguistic",TRUE,"tekpek","exp1","Male","female",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,69
"s1464","linguistic",FALSE,"falpak","exp1","Male","female_side",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,70
"s1464","linguistic",TRUE,"tekpek","exp1","Male","female",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1988,26,71
"s1464","linguistic",TRUE,"falpak","exp1","Male","female_side",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1988,26,72
"s1464","linguistic",TRUE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,73
"s1464","linguistic",FALSE,"pelpek","exp1","Male","female_side",TRUE,"training","mushroom_large","pel","pelpak","mushroom_dimin","pelpek","pelpak",1988,26,74
"s1464","linguistic",TRUE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,75
"s1464","linguistic",TRUE,"pelpek","exp1","Male","female_side",TRUE,"training","mushroom_large","pel","pelpek","mushroom_dimin","pelpek","pelpak",1988,26,76
"s1464","linguistic",TRUE,"ranpak","exp1","Male","male_side",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,77
"s1464","linguistic",FALSE,"falpak","exp1","Male","male",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,78
"s1464","linguistic",FALSE,"ranpak","exp1","Male","male_side",TRUE,"training","fox_large_male","ran","ranpek","fox_dimin","ranpek","ranpak",1988,26,79
"s1464","linguistic",FALSE,"pelpek","exp1","Male","female_side",TRUE,"training","mushroom_large","pel","pelpak","mushroom_dimin","pelpek","pelpak",1988,26,80
"s1464","linguistic",TRUE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,81
"s1464","linguistic",FALSE,"pelpek","exp1","Male","female_side",TRUE,"training","mushroom_large","pel","pelpak","mushroom_dimin","pelpek","pelpak",1988,26,82
"s1464","linguistic",FALSE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpek","fox_dimin","ranpek","ranpak",1988,26,83
"s1464","linguistic",TRUE,"falpak","exp1","Male","female_side",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1988,26,84
"s1464","linguistic",FALSE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpek","fox_dimin","ranpek","ranpak",1988,26,85
"s1464","linguistic",TRUE,"falpak","exp1","Male","female_side",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1988,26,86
"s1464","linguistic",TRUE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,87
"s1464","linguistic",FALSE,"pelpek","exp1","Male","female_side",TRUE,"training","mushroom_large","pel","pelpak","mushroom_dimin","pelpek","pelpak",1988,26,88
"s1464","linguistic",TRUE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,89
"s1464","linguistic",TRUE,"pelpek","exp1","Male","female_side",TRUE,"training","mushroom_large","pel","pelpek","mushroom_dimin","pelpek","pelpak",1988,26,90
"s1464","linguistic",TRUE,"ranpak","exp1","Male","male_side",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,91
"s1464","linguistic",FALSE,"falpak","exp1","Male","male",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,92
"s1464","linguistic",TRUE,"ranpak","exp1","Male","male_side",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,93
"s1464","linguistic",FALSE,"falpak","exp1","Male","male",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1988,26,94
"s1464","linguistic",TRUE,"ranpak","exp1","Male","male_side",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,95
"s1464","linguistic",TRUE,"falpak","exp1","Male","male",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1988,26,96
"s1464","linguistic",TRUE,"ranpak","exp1","Male","female_side",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1988,26,97
"s1470","linguistic",TRUE,"ralpak","exp1","Male","male_side",TRUE,"training","bear_large_male","ral","ralpak","bear_dimin","ralpek","ralpak",1982,32,1
"s1470","linguistic",TRUE,"wenpek","exp1","Male","male",TRUE,"training","mushroom_large","wen","wenpek","mushroom_dimin","wenpek","wenpak",1982,32,2
"s1470","linguistic",FALSE,"wekpek","exp1","Male","female",TRUE,"training","chair_large","wek","wekpak","chair_dimin","wekpek","wekpak",1982,32,3
"s1470","linguistic",TRUE,"wenpek","exp1","Male","male",TRUE,"training","mushroom_large","wen","wenpek","mushroom_dimin","wenpek","wenpak",1982,32,4
"s1470","linguistic",TRUE,"wekpek","exp1","Male","female",TRUE,"training","chair_large","wek","wekpek","chair_dimin","wekpek","wekpak",1982,32,5
"s1470","linguistic",FALSE,"ralpak","exp1","Male","female_side",TRUE,"training","bear_large_male","ral","ralpek","bear_dimin","ralpek","ralpak",1982,32,6
"s1470","linguistic",TRUE,"wekpek","exp1","Male","female",TRUE,"training","chair_large","wek","wekpek","chair_dimin","wekpek","wekpak",1982,32,7
"s1470","linguistic",FALSE,"ralpak","exp1","Male","female_side",TRUE,"training","bear_large_male","ral","ralpek","bear_dimin","ralpek","ralpak",1982,32,8
"s1470","linguistic",TRUE,"wekpek","exp1","Male","female",TRUE,"training","chair_large","wek","wekpek","chair_dimin","wekpek","wekpak",1982,32,9
"s1470","linguistic",TRUE,"ralpak","exp1","Male","female_side",TRUE,"training","bear_large_male","ral","ralpak","bear_dimin","ralpek","ralpak",1982,32,10
"s1470","linguistic",TRUE,"wekpek","exp1","Male","male",TRUE,"training","chair_large","wek","wekpek","chair_dimin","wekpek","wekpak",1982,32,11
"s1470","linguistic",FALSE,"fanpak","exp1","Male","female",TRUE,"training","bear_large_male","fan","fanpek","bear_dimin","fanpek","fanpak",1982,32,12
"s1470","linguistic",TRUE,"wekpek","exp1","Male","male",TRUE,"training","chair_large","wek","wekpek","chair_dimin","wekpek","wekpak",1982,32,13
